연번,검사년도,검사월,수도사업자,정수장명,수원종류,수질검사기관,일반세균,총대장균군,납,불소,비소,셀레늄,수은,시안,크롬,암모니아성질소,질산성질소,카드뮴,페놀,총트리할로메탄,다이아지논,파라티온,1_2-디브로모-3-클로로프로판,페니트로티온,카바릴,1_1_1-트리클로로에탄,테트라클로로에틸렌,트리클로로에틸렌,디클로로메탄,벤젠,톨루엔,에틸벤젠,크실렌,1_1-디클로로에틸렌,사염화탄소,경도,과망간산칼륨소비량,냄새,맛,동,색도,세제,수소이온농도,아연,염소이온,증발잔류물,철,망간,탁도,황산이온,알루미늄,잔류염소,붕소,클로로포름,대장균-분원성대장균군,클로랄하이드레이트,디브로모아세토니트릴,디클로로아세토니트릴,트리클로로아세토니트릴,할로아세틱에시드,브로모디클로로메탄,디브로모클로로메탄,1_4-다이옥산,포름알데히드,브롬산염,우라늄
13169,2021,6,충청북도 괴산군,연풍,지하수,맑은환경시험연구원,0,불검출,0,0.29,0,0,0,0,0,0,3.5,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,1.7,적합,적합,0.005,1,0,7.2,0.01,5.3,167,0,0,0.3,16,0,0.41,0,0.006,불검출,0.001,0.001,0.0006,0,0.009,0.005,0.004,0,0,0,1.4
13170,2021,6,충청북도 괴산군,청천,지하수,맑은환경시험연구원,0,불검출,0,0,0,0,0,0,0,0,3.1,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136,2.1,적합,적합,0.007,1,0,7.3,0.008,10.5,219,0,0,0.11,23,0,0.49,0,0,불검출,0,0.001,0.0005,0,0.006,0,0,0,0,0,2.2
13171,2021,6,충청북도 단양군,단양,복류수,한국수자원공사 한강유역본부,0,불검출,0,0,0,0,0,0,0,0,2.4,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,1.4,적합,적합,0,0,0,7.1,0.003,15.7,188,0,0,0.03,49,0,0.82,0,0.005,불검출,0,0,0,0,0.002,0,0,0,0,0.0024,
13172,2021,6,충청북도 단양군,영춘,지하수,한국수자원공사 한강유역본부,0,불검출,0,0,0,0,0,0,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,0.3,적합,적합,0.014,0,0,8,0.011,9.6,180,0,0,0.04,8,0,0.7,0,0,불검출,0,0,0,0,0,0,0,0,0,0,0.4
13173,2021,6,충청남도 천안시,병천,복류수,천안시 맑은물 사업본부,0,불검출,0,0.23,0,0,0,0,0,0,1.3,0,0,0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71,7.3,적합,적합,0.007,0,0,7.2,0.004,27.9,117,0,0,0.1,14,0,0.42,0.03,0.048,불검출,0.0133,0.0023,0.003,0,0.024,0.015,0.004,0,0,0,
13174,2021,6,충청남도 천안시,용곡,복류수,천안시 맑은물 사업본부,0,불검출,0,0.13,0,0,0,0,0,0,0.9,0,0,0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111,7,적합,적합,0,0,0,6.9,0.016,43.8,107,0,0,0.1,33,0,0.3,0.05,0.018,불검출,0.012,0.0012,0.0018,0,0.017,0.016,0.01,0,0,0,
13175,2021,6,충청남도 공주시,옥룡,호소수,(주)맑은물분석연구원,0,불검출,0,0,0,0,0,0,0,0,1.2,0,0,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.9,적합,적합,0,1,0,7,0.006,14,91,0,0,0.08,10,0,0.76,0.01,0.032,불검출,0.0071,0.0008,0.0017,0,0.006,0.006,0,0,0,0,
13176,2021,6,충청남도 공주시,유구,복류수,(주)맑은물분석연구원,0,불검출,0,0.41,0,0,0,0,0,0,1.4,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,1.4,적합,적합,0.01,1,0,7,0.017,41.1,181,0,0,0.06,16,0,0.83,0.02,0.02,불검출,0.0134,0.0011,0.0031,0,0.014,0.01,0.003,0,0,0,
13177,2021,6,충청남도 보령시,성주,복류수,(주)맑은물분석연구원,0,불검출,0,0,0,0,0,0,0,0,1.2,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,적합,적합,0.005,1,0,7.6,0.008,10.5,69,0,0,0.16,10,0,0.49,0.01,0.027,불검출,0.0082,0.001,0.0018,0.0008,0.016,0.011,0,0,0.02,0,
13178,2021,6,충청남도 보령시,창동,하천수,(주)맑은물분석연구원,0,불검출,0,0,0,0,0,0,0,0,2,0,0,0.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,2.1,적합,적합,0,1,0,7.8,0,10.8,114,0,0,0.12,19,0.05,0.52,0,0.02,불검출,0.0117,0.0011,0.0025,0,0.017,0.01,0,0,0.02,0.0013,
13179,2021,6,충청남도 당진시,합덕,지하수,한울생명과학(주),0,불검출,0,0.35,0,0,0,0,0,0,4.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137,0.3,적합,적합,0,1,0,7,0.003,71.9,297,0,0,0.04,22,0,0.25,0,0,불검출,0,0,0,0,0,0,0,0,0.48,0,8.2
13180,2021,6,충청남도 예산군,덕산,호소수,충남-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.5,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,적합,적합,0,0,0,7.1,0,17.6,66,0,0,0.08,5,0,0.53,0,0.015,불검출,0,0,0,0,0,0.008,0,0,0,0,
13181,2021,6,충청남도 예산군,예산,복류수,충남-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.4,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,0.4,적합,적합,0,0,0,7.4,0,38.8,178,0,0,0.09,16,0.03,0.95,0,0.036,불검출,0,0,0,0,0,0.017,0.006,0,0,0,
13182,2021,6,전라북도 익산시,금강,하천수,전주시 맑은물사업소,0,불검출,0,0,0,0,0,0,0,0,1.2,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.5,적합,적합,0,1,0,7,0,12.7,77,0,0,0.05,7,0,1.27,0,0.018,불검출,0.0039,0,0.0038,0,0.024,0.004,0,0,0,0,
13183,2021,6,전라북도 익산시,신흥,하천수,전주시 맑은물사업소,0,불검출,0,0,0,0,0,0,0,0,1.1,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1.9,적합,적합,0,1,0,7,0,12.1,85,0,0,0.05,7,0,1.26,0,0.015,불검출,0.0027,0,0.0049,0,0.028,0.003,0,0,0,0,
13184,2021,6,전라북도 남원시,월락,하천수,전북-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,1.4,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.6,적합,적합,0,1,0,7.3,0.004,18.3,129,0,0,0.08,9,0.06,0.88,0.01,0.022,불검출,0.0034,0.008,0.0054,0,0.021,0.007,0,0,0,0.0047,0
13185,2021,6,전라북도 완주군,대둔산,하천수,맑은환경시험연구원,0,불검출,0,0,0,0,0,0,0,0,1.3,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2.1,적합,적합,0,1,0,7.3,0,8.7,62,0,0,0.1,7,0.03,0.36,0,0.017,불검출,0.0055,0.002,0,0,0.022,0.006,0,0,0,0,0
13186,2021,6,전라북도 진안군,대불,호소수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0,0,0,0,0,0,0,1.2,0,0,0.026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1.2,적합,적합,0.009,0,0,7.1,0.008,5.4,77,0,0,0.05,3,0,0.75,0,0.02,불검출,0.0076,0,0.0016,0,0.03,0.006,0,0,0,0.0036,
13187,2021,6,전라북도 진안군,산암,호소수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0,0,0,0,0,0,0,1.7,0,0,0.044,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,19,1.9,적합,적합,0.01,0,0,6.4,0.019,6.6,81,0,0,0.4,4,0,0.81,0,0.032,불검출,0.0061,0,0.0014,0,0.029,0.01,0,0,0,0.0055,
13188,2021,6,전라북도 진안군,삼락,호소수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0,0,0,0,0,0,0,1,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,1.9,적합,적합,0.008,0,0,7.7,0.014,15.1,51,0,0,0.09,5,0.13,0.95,0,0.032,불검출,0.0105,0,0.0032,0,0.045,0.007,0,0.001,0,0.0052,
13189,2021,6,전라북도 진안군,월운,복류수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0,0,0,0,0,0,0,2,0,0,0.048,0,0,0,0,0,0,0,0,0.003,0,0,0,0,0,0,56,1.6,적합,적합,0.005,0,0,7.4,0.032,19.6,75,0.05,0,0.09,10,0.03,0.73,0,0.032,불검출,0.0118,0,0.0037,0,0.026,0.012,0.003,0,0,0,
13190,2021,6,전라북도 무주군,구천동,하천수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0,0,0,0,0,0,0,1,0,0,0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,1.9,적합,적합,0,0,0,7.7,0.016,12.4,62,0,0,0.08,8,0.1,0.97,0,0.04,불검출,0.0112,0,0.0044,0,0.034,0.007,0,0,0,0.0073,
13191,2021,6,전라북도 무주군,무주,하천수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0.16,0,0,0,0,0,0,0.9,0,0,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.6,적합,적합,0,0,0,7.5,0.014,5,34,0,0,0.14,6,0.02,1.2,0,0.04,불검출,0.0117,0,0.0026,0,0.059,0.005,0,0,0,0.003,
13192,2021,6,전라북도 무주군,무풍,하천수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0,0,0,0,0,0,0,0.7,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1.6,적합,적합,0,0,0,7.5,0.004,5.1,42,0,0,0.05,3,0.03,0.84,0,0.011,불검출,0.0032,0,0.0009,0,0.012,0,0,0,0,0.003,
13193,2021,6,전라북도 무주군,설천,하천수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0,0,0,0,0,0,0,0.7,0,0,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.9,적합,적합,0,0,0,7.4,0.003,2.8,19,0,0,0.15,0,0,0.79,0,0.031,불검출,0.0106,0,0.0037,0,0.07,0,0,0,0,0.0047,
13194,2021,6,전라북도 무주군,안성,복류수,전주대학교 농생명EM 환경연구센터,0,불검출,0,0,0,0,0,0,0,0,0.9,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1.2,적합,적합,0,0,0,7.2,0.004,3.6,24,0,0,0.06,2,0,0.89,0,0.022,불검출,0.0053,0,0.0016,0,0.033,0,0,0,0,0.0046,
13195,2021,6,전라북도 임실군,강진,복류수,전북-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,1.5,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,0.6,적합,적합,0,1,0,7.2,0.002,22,78,0,0,0.08,11,0.02,0.86,0.02,0.017,불검출,0.003,0.001,0.0049,0,0.014,0.006,0,0,0,0.003,
13196,2021,6,전라북도 임실군,임실,복류수,전북-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,1.5,0,0,0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,1.3,적합,적합,0.007,1,0,7.2,0,13.8,111,0,0,0.07,8,0.11,0.95,0.02,0.052,불검출,0.007,0.0011,0.0127,0,0.04,0.011,0,0,0,0,
13197,2021,6,전라북도 순창군,복흥쌍치통합,복류수,전주시 맑은물사업소,0,불검출,0,0,0,0,0,0,0,0,4.9,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.6,적합,적합,0.032,1,0,6.6,0.018,12,88,0,0,0.05,9,0,0.5,0.02,0,불검출,0,0.0014,0,0,0.007,0.002,0.003,0,0,0.0021,
13198,2021,6,전라북도 순창군,적성,복류수,전주시 맑은물사업소,0,불검출,0,0,0,0,0,0,0,0,1.1,0,0,0.028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2.7,적합,적합,0,1,0,7.1,0.005,15.1,50,0,0,0.06,7,0.04,0.58,0.01,0.019,불검출,0.0031,0,0.003,0,0.014,0.007,0.002,0,0,0.0016,
13199,2021,6,전라북도 부안군,위도,호소수,전북-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.2,0,0,0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3.5,적합,적합,0.013,1,0,6.6,0.004,28.9,107,0,0,0.11,8,0,0.68,0.02,0.03,불검출,0.0069,0.0016,0.0077,0,0.023,0.016,0.005,0,0,0,0
13200,2021,6,전라남도 목포시,몽탄,호소수,이산 친환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.3,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,3,적합,적합,0,0,0,6.8,0,4.8,66,0,0,0.04,3,0,0.66,0.01,0,불검출,0.0055,0.0007,0.0023,0,0.032,0,0,0,0,0,0
13201,2021,6,전라남도 여수시,개도,호소수,순천대학교,0,불검출,0,0.09,0,0,0,0,0,0,0.4,0,0,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,적합,적합,0,0,0,7.7,0.013,7,72,0,0,0.05,6,0,0.31,0.01,0,불검출,0.0012,0.003,0.0009,0.0005,0.001,0.005,0,0,0,0,
13202,2021,6,전라남도 여수시,거문도,해수,순천대학교,0,불검출,0,0,0,0,0,0,0,0,0,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,적합,적합,0,0,0,7.6,0,8,82,0,0,0.03,6,0,0.39,0.01,0,불검출,0.0021,0.0032,0.0014,0.0005,0.001,0.006,0,0,0,0,
13203,2021,6,전라남도 여수시,금오도,호소수,순천대학교,0,불검출,0,0,0,0,0,0,0,0,0.4,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.4,적합,적합,0,0,0,7.1,0,12,74,0,0,0.03,4,0,0.42,0.01,0,불검출,0.007,0,0.0008,0,0,0.007,0.004,0,0,0.003,
13204,2021,6,전라남도 여수시,둔덕,하천수,순천대학교,0,불검출,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,적합,적합,0,0,0,7.2,0.011,51,193,0,0,0.04,0,0,0.12,0.38,0,불검출,0,0.0023,0,0,0,0,0,0,0,0.003,
13205,2021,6,전라남도 여수시,학용,하천수,순천대학교,0,불검출,0,0.12,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,적합,적합,0,1,0,7.7,0,23,80,0,0.009,0.03,7,0,0.88,0.04,0,불검출,0.0012,0.004,0.0005,0,0,0.008,0.006,0,0,0.0024,
13206,2021,6,전라남도 순천시,남정,복류수,순천대학교,0,불검출,0,0,0,0,0,0,0,0,0.7,0,0,0.008,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,24,1.4,적합,적합,0,0,0,7,0.002,8,48,0,0,0.15,5,0,0.4,0,0,불검출,0.0099,0,0.0034,0,0.001,0.006,0,0,0,0,
13207,2021,6,전라남도 순천시,대룡,복류수,순천대학교,0,불검출,0,0,0,0,0,0,0,0,0.7,0,0,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,1.9,적합,적합,0,0,0,7.2,0.002,8.8,32,0,0,0.12,5,0,0.7,0,0,불검출,0.0168,0.0026,0.0048,0,0.003,0.008,0,0,0,0,
13208,2021,6,전라남도 순천시,주암,복류수,순천대학교,0,불검출,0,0,0,0,0,0,0,0,0.4,0,0,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0,0,34,1.8,적합,적합,0,0,0,7.4,0,9.3,43,0,0,0.14,5,0,0.7,0,0,불검출,0.0077,0,0.002,0,0.001,0,0,0,0,0.0006,
13209,2021,6,전라남도 광양시,마동,호소수,순천대학교,0,불검출,0,0,0,0,0,0,0,0,1,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1.1,적합,적합,0,0,0,7.4,0,14.8,8,0,0,0.34,8,0.04,0.92,0.01,0.006,불검출,0.008,0,0.0014,0,0.005,0.008,0,0,0,0.0041,
13210,2021,6,전라남도 광양시,용강,호소수,순천대학교,0,불검출,0,0,0,0,0,0,0,0,1,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,1.4,적합,적합,0,0,0,7,0.002,15.4,87,0,0,0.15,8,0.03,0.77,0.01,0.006,불검출,0.0068,0,0.0011,0,0.004,0.008,0,0,0,0,
13211,2021,6,전라남도 담양군,신계,호소수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,0.9,0,0,0.029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,적합,적합,0,1,0,6.9,0.005,11.1,67,0,0,0.03,4,0,0.89,0,0.019,불검출,0.0106,0,0.002,0,0.009,0.007,0,0,0,0.0019,0
13212,2021,6,전라남도 곡성군,곡성,호소수,동명생명과학원(주),0,불검출,0,0,0,0,0,0,0,0,1.2,0,0,0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0.9,적합,적합,0.005,0,0,7,0.056,7.5,51,0,0,0.04,4,0,0.55,0,0.052,불검출,0.0047,0,0.0014,0,0.026,0.014,0.003,0,0,0.0049,
13213,2021,6,전라남도 곡성군,석곡,호소수,동명생명과학원(주),0,불검출,0,0,0,0,0,0,0,0,0.9,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,적합,적합,0.011,0,0,7,0.022,8,54,0,0,0.07,4,0,0.53,0,0.076,불검출,0.0041,0,0.0015,0,0.034,0.016,0,0,0,0.0019,
13214,2021,6,전라남도 구례군,구례,복류수,바른환경연구소,5,불검출,0,0.17,0,0,0,0,0,0,1,0,0,0.025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,1.4,적합,적합,0,1,0,6.7,0.003,14.1,111,0,0,0.03,11,0,0.7,0.02,0.02,불검출,0.0012,0,0.0024,0,0.017,0.005,0,0,0,0,
13215,2021,6,전라남도 구례군,마산,복류수,바른환경연구소,7,불검출,0,0.16,0,0,0,0,0,0,1,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1.2,적합,적합,0,1,0,6.6,0,14.7,106,0,0,0.03,11,0,0.71,0.02,0.019,불검출,0.0049,0,0.0035,0,0.023,0.005,0,0,0,0,
13216,2021,6,전라남도 구례군,산동,호소수,바른환경연구소,10,불검출,0,0,0,0,0,0,0,0,0.7,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,적합,적합,0,1,0,6.7,0.026,5.1,37,0,0,0.03,3,0,0.73,0,0.015,불검출,0.0116,0,0.0025,0,0.027,0,0,0,0,0.0032,
13217,2021,6,전라남도 구례군,섬진강,복류수,바른환경연구소,4,불검출,0,0,0,0,0,0,0,0,0.9,0,0,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.6,적합,적합,0,1,0,6.7,0,20.6,122,0,0,0.03,11,0.06,0.7,0.02,0.019,불검출,0.0028,0,0.0032,0,0.022,0.004,0,0,0,0.0019,
13218,2021,6,전라남도 고흥군,강동,호소수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,0.4,0,0,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,적합,적합,0,1,0,6.7,0.002,8.4,58,0,0.008,0.13,3,0,0.61,0,0.01,불검출,0.0019,0,0.0008,0,0.004,0.005,0,0,0,0.0049,
13219,2021,6,전라남도 고흥군,금사,호소수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,적합,적합,0,1,0,6.7,0.008,12,63,0,0,0.45,4,0.06,0.57,0,0,불검출,0.0135,0,0.0021,0,0.021,0,0,0,0,0.0071,
13220,2021,6,전라남도 고흥군,신호,호소수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,0.3,0,0,0.004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,적합,적합,0,1,0,6.8,0.015,9.3,49,0,0,0.15,2,0,0.61,0,0.003,불검출,0.0088,0,0.0012,0,0.022,0,0,0,0,0.0097,
13221,2021,6,전라남도 고흥군,영남,호소수,바른환경연구소,31,불검출,0,0,0,0,0,0,0,0,0.4,0,0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,적합,적합,0,1,0,6.6,0,5.1,53,0,0,0.04,3,0,0.52,0,0,불검출,0,0,0,0,0.002,0,0,0,0,0.0033,
13222,2021,6,전라남도 고흥군,예내,호소수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,0.1,0,0,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,적합,적합,0,2,0,6.6,0.014,16.1,73,0,0.014,0.43,3,0,0.51,0,0.011,불검출,0.0127,0.0007,0.002,0,0.014,0.003,0,0,0,0.0092,
13223,2021,6,전라남도 고흥군,오천,호소수,바른환경연구소,27,불검출,0,0,0,0,0,0,0,0,0.8,0,0,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,적합,적합,0,1,0,6.7,0.004,7,54,0,0,0.24,4,0,0.49,0,0.004,불검출,0.0016,0,0,0,0.002,0.004,0.003,0,0,0.002,
13224,2021,6,전라남도 고흥군,호형,호소수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,0.6,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,적합,적합,0,1,0,6.7,0.013,6.5,51,0,0,0.14,3,0,0.56,0,0,불검출,0.0053,0.0007,0.0011,0,0.008,0,0,0,0,0.0039,
13225,2021,6,전라남도 보성군,보성,복류수,이산 친환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.8,0,0,0.018,0,0,0,0,0,0,0,0,0.006,0,0,0,0,0,0,56,5.6,적합,적합,0.015,0,0,7.4,0,9,111,0,0,0.12,6,0.02,0.49,0.01,0.015,불검출,0.0016,0.0007,0.0027,0,0.017,0.003,0,0,0,0.0044,
13226,2021,6,전라남도 보성군,회천,호소수,이산 친환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.5,0,0,0.013,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0,0,51,5.6,적합,적합,0,0,0,7.2,0,6.6,85,0,0,0.1,3,0,0.7,0,0.01,불검출,0.0045,0.0008,0.0012,0,0.008,0,0,0,0,0,
13227,2021,6,전라남도 화순군,동복,지하수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,1.9,0,0,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,적합,적합,0,1,0,7,0.013,7.4,94,0,0,0.33,11,0,0.68,0,0.011,불검출,0.0074,0.0019,0.0013,0,0.02,0.005,0,0,0,0.0031,0
13228,2021,6,전라남도 화순군,백아,지하수,바른환경연구소,0,불검출,0,0.18,0,0,0,0,0,0,1.2,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,적합,적합,0.011,1,0,7.2,0.031,7.9,105,0,0,0.34,8,0,0.67,0,0.012,불검출,0.008,0.0009,0.0006,0,0.018,0.006,0,0,0,0.0021,0
13229,2021,6,전라남도 화순군,청풍이양,지하수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,3.2,0,0,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0,적합,적합,0.038,1,0,6.8,0.045,10,115,0,0,0.03,13,0,0.87,0,0.013,불검출,0.0053,0.0012,0.001,0,0.014,0.006,0,0,0,0.0021,0
13230,2021,6,전라남도 화순군,춘양,지하수,바른환경연구소,0,불검출,0,0,0,0,0,0,0,0,0.8,0,0,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,0,적합,적합,0.024,1,0,7.1,0.015,11.5,140,0,0,0.09,14,0,0.76,0.01,0.013,불검출,0.0032,0.0009,0.0013,0,0.01,0.006,0,0,0,0.0023,0
13231,2021,6,전라남도 강진군,강진,하천수,이산 친환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.6,0,0,0.006,0,0,0,0,0,0,0,0,0.004,0,0,0,0,0,0,58,5.9,적합,적합,0,0,0,6.5,0,15.2,128,0,0.004,0.13,7,0.02,0.82,0.01,0.005,불검출,0.0056,0.0009,0.0033,0,0.011,0,0,0,0,0.0026,
13232,2021,6,전라남도 강진군,병영,호소수,이산 친환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.6,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,5.5,적합,적합,0,0,0,7,0,8,53,0,0,0.19,3,0.07,0.99,0,0.018,불검출,0.017,0.0008,0.0026,0,0.075,0,0,0,0,0.0052,
13233,2021,6,전라남도 해남군,송지,호소수,동명생명과학원(주),0,불검출,0,0,0,0,0,0,0,0,0.6,0,0,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.9,적합,적합,0.012,0,0,7,0.022,21.4,82,0,0,0.07,6,0,0.71,0.02,0.027,불검출,0.0026,0,0.0014,0,0.022,0.021,0.011,0,0,0.0037,0
13234,2021,6,전라남도 해남군,해남,복류수,동명생명과학원(주),0,불검출,0,0,0,0,0,0,0,0,1.1,0,0,0.094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,1.5,적합,적합,0,0,0,6.9,0.016,21.6,95,0,0,0.08,8,0.05,0.67,0.06,0.05,불검출,0.0046,0,0.0025,0,0.024,0.029,0.015,0,0,0.0051,0
13235,2021,6,전라남도 영암군,군서,호소수,전남-보건환경연구원,0,불검출,0,0.15,0,0,0,0,0,0,0.6,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1.9,적합,적합,0,0,0,6.6,0,10.5,56,0,0.008,0.05,5,0,0.71,0,0.018,불검출,0.0026,0.0017,0.0023,0,0.017,0.006,0,0,0,0,
13236,2021,6,전라남도 영암군,삼호,호소수,전남-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,0.6,0,0,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1.6,적합,적합,0,0,0,6.8,0,8.9,52,0,0,0,5,0,0.69,0,0.018,불검출,0.0022,0.0016,0.0021,0,0.018,0.006,0,0,0,0,
13237,2021,6,전라남도 영암군,신북,호소수,전남-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,0,0,0,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3.1,적합,적합,0,0,0,6.9,0,16.6,78,0,0.006,0.04,4,0.03,0.45,0,0.034,불검출,0.0049,0.0016,0.0036,0,0.021,0.009,0,0,0,0,
13238,2021,6,전라남도 영암군,영암,호소수,전남-보건환경연구원,0,불검출,0,0,0,0,0,0,0,0,1.2,0,0,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1.2,적합,적합,0,0,0,7,0,9.1,50,0,0,0,4,0,0.6,0,0.014,불검출,0.0019,0.0016,0.0019,0,0.015,0.005,0,0,0,0,
13239,2021,6,전라남도 함평군,함평,하천수,한국수자원공사 영섬유역본부,0,불검출,0,0,0,0,0,0,0,0,1.1,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,1.8,적합,적합,0.094,0,0,6.8,0.003,18,76,0,0,0.09,10,0,0.81,0,0.021,불검출,0.0091,0,0,0.0036,0.014,0.009,0,0,0,0.002,
